id|platform_type|genres|controllers
WFYE|WiiWare|party|wiimote, nunchuk
WFYP|WiiWare|puzzle|wiimote, nunchuk
WG2J|WiiWare||wiimote, nunchuk
WG4E|WiiWare|action, shooter, rail shooter|wiimote, motionplus
WGAE|WiiWare|puzzle|wiimote, nunchuk
WGAP|WiiWare|puzzle|wiimote, nunchuk, motionplus, classiccontroller
WGDE|WiiWare|action, shooter, arcade|wiimote, nunchuk, classiccontroller, gamecube
WGDJ|WiiWare|action, shooter|wiimote, nunchuk, classiccontroller, gamecube
WGDP|WiiWare|action, shooter|wiimote, classiccontroller, gamecube
WGFP|WiiWare||wiimote, nunchuk
WGGE|WiiWare|music, health, dance, fitness|wiimote, nunchuk
WGGJ|WiiWare|music, dance|wiimote, nunchuk
WGGP|WiiWare|music, dance|wiimote, nunchuk
